t	Quarter	SRC	TotalRequired	TotalFilled	Overlapping	Deployed	DemandName	Vignette	DemandGroup	ACFilled	RCFilled	NGFilled	GhostFilled	OtherFilled	ACOverlap	RCOverlap	NGOverlap	GhostOverlap	OtherOverlap	deltaT
258	3	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
258	3	01205K000	2	4	2	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	1	0	1	0	0	0	0	2	0	0	1
259	3	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	1	0	0	0	0	0	0	0	0	0	1
259	3	01205K000	1	2	1	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	1	0	0	1
259	3	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
259	3	01205K000	2	4	2	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	1	0	1	0	0	0	0	2	0	0	1
260	3	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	1	0	0	0	0	0	0	0	0	0	1
260	3	01205K000	1	2	1	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	1	0	0	1
260	3	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
260	3	01205K000	2	4	2	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	1	0	1	0	0	0	0	2	0	0	1
261	3	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	1	0	0	0	0	0	0	0	0	0	1
261	3	01205K000	1	2	1	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	1	0	0	1
261	3	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
261	3	01205K000	2	4	2	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	1	0	1	0	0	0	0	2	0	0	1
262	3	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	1	0	0	0	0	0	0	0	0	0	1
262	3	01205K000	1	2	1	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	1	0	0	1
262	3	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
262	3	01205K000	2	4	2	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	1	0	1	0	0	0	0	2	0	0	1
263	3	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	1	0	0	0	0	0	0	0	0	0	1
263	3	01205K000	1	2	1	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	1	0	0	1
263	3	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
263	3	01205K000	2	4	2	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	1	0	1	0	0	0	0	2	0	0	1
264	3	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	1	0	0	0	0	0	0	0	0	0	1
264	3	01205K000	1	2	1	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	1	0	0	1
264	3	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
264	3	01205K000	2	4	2	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	1	0	1	0	0	0	0	2	0	0	1
265	3	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	1	0	0	0	0	0	0	0	0	0	1
265	3	01205K000	1	2	1	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	1	0	0	1
265	3	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
265	3	01205K000	2	4	2	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	1	0	1	0	0	0	0	2	0	0	1
266	3	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	1	0	0	0	0	0	0	0	0	0	1
266	3	01205K000	1	2	1	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	1	0	0	1
266	3	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
266	3	01205K000	2	4	2	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	1	0	1	0	0	0	0	2	0	0	1
267	3	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	1	0	0	0	0	0	0	0	0	0	1
267	3	01205K000	1	2	1	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	1	0	0	1
267	3	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
267	3	01205K000	2	4	2	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	1	0	1	0	0	0	0	2	0	0	1
268	3	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	1	0	0	0	0	0	0	0	0	0	1
268	3	01205K000	1	2	1	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	1	0	0	1
268	3	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
268	3	01205K000	2	4	2	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	1	0	1	0	0	0	0	2	0	0	1
269	3	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	1	0	0	0	0	0	0	0	0	0	1
269	3	01205K000	1	2	1	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	1	0	0	1
269	3	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
269	3	01205K000	2	4	2	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	1	0	1	0	0	0	0	2	0	0	1
270	4	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	1	0	0	0	0	0	0	0	0	0	1
270	4	01205K000	1	2	1	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	1	0	0	1
270	4	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
270	4	01205K000	2	4	2	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	1	0	1	0	0	0	0	2	0	0	1
271	4	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	1	0	0	0	0	0	0	0	0	0	1
271	4	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
271	4	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
271	4	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	1	0	1	0	0	0	0	0	0	0	1
272	4	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	1	0	0	0	0	0	0	0	0	0	1
272	4	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
272	4	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
272	4	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	1	0	1	0	0	0	0	0	0	0	1
273	4	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	1	0	0	0	0	0	0	0	0	0	1
273	4	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
273	4	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
273	4	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	1	0	1	0	0	0	0	0	0	0	1
274	4	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	1	0	0	0	0	0	0	0	0	0	1
274	4	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
274	4	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
274	4	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	1	0	1	0	0	0	0	0	0	0	1
275	4	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	1	0	0	0	0	0	0	0	0	0	1
275	4	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
275	4	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
275	4	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	1	0	1	0	0	0	0	0	0	0	1
276	4	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	1	0	0	0	0	0	0	0	0	0	1
276	4	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
276	4	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
276	4	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	1	0	1	0	0	0	0	0	0	0	1
277	4	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	1	0	0	0	0	0	0	0	0	0	1
277	4	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
277	4	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
277	4	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	1	0	1	0	0	0	0	0	0	0	1
278	4	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	1	0	0	0	0	0	0	0	0	0	1
278	4	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
278	4	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
278	4	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	1	0	1	0	0	0	0	0	0	0	1
279	4	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	1	0	0	0	0	0	0	0	0	0	1
279	4	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
279	4	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
279	4	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	1	0	1	0	0	0	0	0	0	0	1
280	4	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	1	0	0	0	0	0	0	0	0	0	1
280	4	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
280	4	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
280	4	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	1	0	1	0	0	0	0	0	0	0	1
281	4	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	1	0	0	0	0	0	0	0	0	0	1
281	4	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
281	4	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
281	4	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	1	0	1	0	0	0	0	0	0	0	1
282	4	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	1	0	0	0	0	0	0	0	0	0	1
282	4	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
282	4	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
282	4	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	1	0	1	0	0	0	0	0	0	0	1
283	4	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	1	0	0	0	0	0	0	0	0	0	1
283	4	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
283	4	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
283	4	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	1	0	1	0	0	0	0	0	0	0	1
284	4	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	1	0	0	0	0	0	0	0	0	0	1
284	4	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
284	4	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
284	4	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	1	0	1	0	0	0	0	0	0	0	1
285	4	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	1	0	0	0	0	0	0	0	0	0	1
285	4	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
285	4	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
285	4	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	1	0	1	0	0	0	0	0	0	0	1
286	4	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	1	0	0	0	0	0	0	0	0	0	1
286	4	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
286	4	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
286	4	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	1	0	1	0	0	0	0	0	0	0	1
287	4	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	1	0	0	0	0	0	0	0	0	0	1
287	4	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
287	4	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
287	4	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	1	0	1	0	0	0	0	0	0	0	1
288	4	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	1	0	0	0	0	0	0	0	0	0	1
288	4	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
288	4	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
288	4	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	1	0	1	0	0	0	0	0	0	0	1
289	4	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	1	0	0	0	0	0	0	0	0	0	1
289	4	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
289	4	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
289	4	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	1	0	1	0	0	0	0	0	0	0	1
290	4	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	1	0	0	0	0	0	0	0	0	0	1
290	4	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
290	4	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
290	4	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	1	0	1	0	0	0	0	0	0	0	1
291	4	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	1	0	0	0	0	0	0	0	0	0	1
291	4	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
291	4	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
291	4	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	1	0	1	0	0	0	0	0	0	0	1
292	4	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	1	0	0	0	0	0	0	0	0	0	1
292	4	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
292	4	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
292	4	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	1	0	1	0	0	0	0	0	0	0	1
293	4	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	1	0	0	0	0	0	0	0	0	0	1
293	4	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
293	4	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
293	4	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	1	0	1	0	0	0	0	0	0	0	1
294	4	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	1	0	0	0	0	0	0	0	0	0	1
294	4	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
294	4	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
294	4	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	1	0	1	0	0	0	0	0	0	0	1
295	4	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	1	0	0	0	0	0	0	0	0	0	1
295	4	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
295	4	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
295	4	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	1	0	1	0	0	0	0	0	0	0	1
296	4	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	1	0	0	0	0	0	0	0	0	0	1
296	4	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
296	4	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
296	4	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	1	0	1	0	0	0	0	0	0	0	1
297	4	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	1	0	0	0	0	0	0	0	0	0	1
297	4	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
297	4	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
297	4	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	1	0	1	0	0	0	0	0	0	0	1
298	4	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	1	0	0	0	0	0	0	0	0	0	1
298	4	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
298	4	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
298	4	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	1	0	1	0	0	0	0	0	0	0	1
299	4	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	1	0	0	0	0	0	0	0	0	0	1
299	4	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
299	4	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
299	4	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	1	0	1	0	0	0	0	0	0	0	1
300	4	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	1	0	0	0	0	0	0	0	0	0	1
300	4	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
300	4	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
300	4	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	1	0	1	0	0	0	0	0	0	0	1
301	4	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	1	0	0	0	0	0	0	0	0	0	1
301	4	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
301	4	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
301	4	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	1	0	1	0	0	0	0	0	0	0	1
302	4	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	1	0	0	0	0	0	0	0	0	0	1
302	4	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
302	4	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
302	4	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	1	0	1	0	0	0	0	0	0	0	1
303	4	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	1	0	0	0	0	0	0	0	0	0	1
303	4	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
303	4	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
303	4	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	1	0	1	0	0	0	0	0	0	0	1
304	4	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	1	0	0	0	0	0	0	0	0	0	1
304	4	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
304	4	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
304	4	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	1	0	1	0	0	0	0	0	0	0	1
305	4	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	1	0	0	0	0	0	0	0	0	0	1
305	4	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
305	4	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
305	4	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	1	0	1	0	0	0	0	0	0	0	1
306	4	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	1	0	0	0	0	0	0	0	0	0	1
306	4	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
306	4	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
306	4	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	1	0	1	0	0	0	0	0	0	0	1
307	4	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	1	0	0	0	0	0	0	0	0	0	1
307	4	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
307	4	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
307	4	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	1	0	1	0	0	0	0	0	0	0	1
308	4	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	1	0	0	0	0	0	0	0	0	0	1
308	4	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
308	4	01205K000	1	1	0	1	12247_Taco_01205K000_[1...4746]	Taco	Molly	1	0	0	0	0	0	0	0	0	0	1
308	4	01205K000	2	2	0	2	11820_Cotentin_01205K000_[1...821]	Cotentin	Molly	1	0	1	0	0	0	0	0	0	0	1
309	4	01205K000	1	1	0	1	11433_Coco_01205K000_[1...760]	Coco	Molly	1	0	0	0	0	0	0	0	0	0	1
309	4	01205K000	1	1	0	1	11018_Miniature Med_01205K000_[1...631]	Miniature Med	Molly	1	0	0	0	0	0	0	0	0	0	1
